2026-08-18 09:10:33 | INFO     | src.embedder | Loading embedding model 'sentence-transformers/all-MiniLM-L6-v2'...
2026-08-18 09:10:39 | INFO     | src.embedder | Embedding model loaded (dim=384)
2026-08-18 09:10:39 | INFO     | src.reranker | BM25 index built over 0 chunks
2026-08-18 09:10:39 | INFO     | src.document_loader | Loaded document 'ai_and_ml_overview.txt' (1541 chars)
2026-08-18 09:10:39 | INFO     | src.document_loader | Loaded document 'company_refund_policy.txt' (1141 chars)
2026-08-18 09:10:39 | INFO     | src.document_loader | Loaded document 'renewable_energy_basics.txt' (1193 chars)
2026-08-18 09:10:39 | INFO     | src.chunker | Split document 'ai_and_ml_overview.txt' into 3 chunks (recursive strategy)
2026-08-18 09:10:39 | INFO     | src.chunker | Split document 'company_refund_policy.txt' into 2 chunks (recursive strategy)
2026-08-18 09:10:39 | INFO     | src.chunker | Split document 'renewable_energy_basics.txt' into 2 chunks (recursive strategy)
2026-08-18 09:10:39 | INFO     | src.vector_store | Added 7 new vectors (total=7)
2026-08-18 09:10:39 | INFO     | src.reranker | BM25 index built over 7 chunks
2026-08-18 09:10:39 | INFO     | src.vector_store | Vector store saved to /content/03_Multi_Document_Research_Agent/data/vectorstore (7 vectors)
2026-08-18 09:10:39 | INFO     | src.pipeline | Ingested 3 documents / 7 chunks in 0.70s
2026-08-18 09:10:40 | INFO     | src.retriever | Retrieved 3 chunks for query in 0.125s
2026-08-18 09:10:40 | INFO     | src.retriever | Retrieved 3 chunks for query in 0.029s
2026-08-18 09:10:50 | INFO     | src.embedder | Loading embedding model 'sentence-transformers/all-MiniLM-L6-v2'...
2026-08-18 09:10:53 | INFO     | src.embedder | Embedding model loaded (dim=384)
2026-08-18 09:10:53 | INFO     | src.vector_store | Vector store loaded from /content/03_Multi_Document_Research_Agent/data/vectorstore (7 vectors)
2026-08-18 09:10:53 | INFO     | src.reranker | BM25 index built over 7 chunks
2026-08-18 09:10:53 | INFO     | src.document_loader | Loaded document 'ai_and_ml_overview.txt' (1541 chars)
2026-08-18 09:10:53 | INFO     | src.document_loader | Loaded document 'company_refund_policy.txt' (1141 chars)
2026-08-18 09:10:53 | INFO     | src.document_loader | Loaded document 'renewable_energy_basics.txt' (1193 chars)
2026-08-18 09:10:53 | INFO     | src.chunker | Split document 'ai_and_ml_overview.txt' into 3 chunks (recursive strategy)
2026-08-18 09:10:53 | INFO     | src.chunker | Split document 'company_refund_policy.txt' into 2 chunks (recursive strategy)
2026-08-18 09:10:53 | INFO     | src.chunker | Split document 'renewable_energy_basics.txt' into 2 chunks (recursive strategy)
2026-08-18 09:10:53 | INFO     | src.vector_store | No new chunks to add (all already indexed).
2026-08-18 09:10:53 | INFO     | src.reranker | BM25 index built over 7 chunks
2026-08-18 09:10:53 | INFO     | src.vector_store | Vector store saved to /content/03_Multi_Document_Research_Agent/data/vectorstore (7 vectors)
2026-08-18 09:10:53 | INFO     | src.pipeline | Ingested 3 documents / 7 chunks in 0.22s
2026-08-18 09:11:07 | INFO     | src.embedder | Loading embedding model 'sentence-transformers/all-MiniLM-L6-v2'...
2026-08-18 09:11:10 | INFO     | src.embedder | Embedding model loaded (dim=384)
2026-08-18 09:11:10 | INFO     | src.vector_store | Vector store loaded from /content/03_Multi_Document_Research_Agent/data/vectorstore (7 vectors)
2026-08-18 09:11:10 | INFO     | src.reranker | BM25 index built over 7 chunks
2026-08-18 09:11:12 | INFO     | src.retriever | Retrieved 5 chunks for query in 0.236s
2026-08-18 09:11:27 | INFO     | src.embedder | Loading embedding model 'sentence-transformers/all-MiniLM-L6-v2'...
2026-08-18 09:11:29 | INFO     | src.embedder | Embedding model loaded (dim=384)
2026-08-18 09:11:29 | INFO     | src.vector_store | Vector store loaded from /content/03_Multi_Document_Research_Agent/data/vectorstore (7 vectors)
2026-08-18 09:11:29 | INFO     | src.reranker | BM25 index built over 7 chunks
2026-08-18 09:11:29 | INFO     | src.retriever | Retrieved 3 chunks for query in 0.024s
2026-08-18 09:11:31 | WARNING  | src.gemini_client | Gemini generate() attempt 1/3 failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 28.996091203s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '28s'}]}}. Retrying in 2s
2026-08-18 09:11:33 | WARNING  | src.gemini_client | Gemini generate() attempt 2/3 failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 26.913681191s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash', 'location': 'global'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '26s'}]}}. Retrying in 4s
2026-08-18 09:11:37 | WARNING  | src.gemini_client | Gemini generate() attempt 3/3 failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 22.807632993s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'model': 'gemini-3.5-flash', 'location': 'global'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '22s'}]}}. Retrying in 8s
